SBY 17:32:57 [wb_hyperram_bmc] Removing directory 'wb_hyperram_bmc'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/wb_hyperram.v' to 'wb_hyperram_bmc/src/wb_hyperram.v'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/hyperram.v' to 'wb_hyperram_bmc/src/hyperram.v'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/register_rw.v' to 'wb_hyperram_bmc/src/register_rw.v'.
SBY 17:32:57 [wb_hyperram_bmc] engine_0: smtbmc
SBY 17:32:57 [wb_hyperram_bmc] base: starting process "cd wb_hyperram_bmc/src; yosys -ql ../model/design.log ../model/design.ys"
SBY 17:33:03 [wb_hyperram_bmc] base: finished (returncode=0)
SBY 17:33:03 [wb_hyperram_bmc] smt2: starting process "cd wb_hyperram_bmc/model; yosys -ql design_smt2.log design_smt2.ys"
SBY 17:33:04 [wb_hyperram_bmc] smt2: finished (returncode=0)
SBY 17:33:04 [wb_hyperram_bmc] engine_0: starting process "cd wb_hyperram_bmc; yosys-smtbmc --presat --unroll --noprogress -t 120  --append 0 --dump-vcd engine_0/trace.vcd --dump-vlogtb engine_0/trace_tb.v --dump-smtc engine_0/trace.smtc model/design_smt2.smt2"
SBY 17:34:01 [wb_hyperram_bmc] engine_0: ##   0:00:57  Checking assertions in step 39..
SBY 17:34:03 [wb_hyperram_bmc] engine_0: ##   0:00:59  Checking assumptions in step 40..
SBY 17:34:04 [wb_hyperram_bmc] engine_0: ##   0:01:00  Checking assertions in step 40..
SBY 17:34:07 [wb_hyperram_bmc] engine_0: ##   0:01:02  Checking assumptions in step 41..
SBY 17:34:07 [wb_hyperram_bmc] engine_0: ##   0:01:03  Checking assertions in step 41..
SBY 17:34:10 [wb_hyperram_bmc] engine_0: ##   0:01:06  Checking assumptions in step 42..
SBY 17:34:10 [wb_hyperram_bmc] engine_0: ##   0:01:06  Checking assertions in step 42..
SBY 17:34:13 [wb_hyperram_bmc] engine_0: ##   0:01:09  Checking assumptions in step 43..
SBY 17:34:14 [wb_hyperram_bmc] engine_0: ##   0:01:10  Checking assertions in step 43..
SBY 17:34:17 [wb_hyperram_bmc] engine_0: ##   0:01:13  Checking assumptions in step 44..
SBY 17:34:18 [wb_hyperram_bmc] engine_0: ##   0:01:13  Checking assertions in step 44..
SBY 17:34:20 [wb_hyperram_bmc] engine_0: ##   0:01:16  Checking assumptions in step 45..
SBY 17:34:21 [wb_hyperram_bmc] engine_0: ##   0:01:17  Checking assertions in step 45..
SBY 17:34:23 [wb_hyperram_bmc] engine_0: ##   0:01:19  Checking assumptions in step 46..
SBY 17:34:23 [wb_hyperram_bmc] engine_0: ##   0:01:19  Checking assertions in step 46..
SBY 17:34:26 [wb_hyperram_bmc] engine_0: ##   0:01:22  Checking assumptions in step 47..
SBY 17:34:26 [wb_hyperram_bmc] engine_0: ##   0:01:22  Checking assertions in step 47..
SBY 17:34:30 [wb_hyperram_bmc] engine_0: ##   0:01:26  Checking assumptions in step 48..
SBY 17:34:30 [wb_hyperram_bmc] engine_0: ##   0:01:26  Checking assertions in step 48..
SBY 17:34:33 [wb_hyperram_bmc] engine_0: ##   0:01:29  Checking assumptions in step 49..
SBY 17:34:33 [wb_hyperram_bmc] engine_0: ##   0:01:29  Checking assertions in step 49..
SBY 17:34:37 [wb_hyperram_bmc] engine_0: ##   0:01:33  Checking assumptions in step 50..
SBY 17:34:37 [wb_hyperram_bmc] engine_0: ##   0:01:33  Checking assertions in step 50..
SBY 17:34:40 [wb_hyperram_bmc] engine_0: ##   0:01:36  Checking assumptions in step 51..
